번호,사업자명,대표,업종,지역,유효기간 만료일,홈페이지
12323,오라클코스메틱(주),엄용성,도소매업,서울 금천구,2019-09-05,www.droracle.co.kr
12324,(주)상영,황영진,제조업,경기 남양주시,2019-09-05,
12325,(주)극동티엘에스,홍현득,일반서비스업,경기 의왕시,2019-09-05,www.kukdongtls.co.kr
12326,(주)워크시스,전용구,일반서비스업,대전 중구,2019-09-05,
12327,(주)디라직,박성기,제조업,경기 안양시,2019-09-05,www.dlogixs.com
12328,다음전선주식회사,이경윤,제조업,충남 아산시,2019-09-05,
12329,(주)신화로직스,박해광,일반서비스업,경기 평택시,2019-09-06,http://slstrans.co.kr/
12330,금강알앤에스 주식회사,최병돈,도소매업,인천 서구,2019-09-06,
12331,유영상신경외과,"유영상,김정진",일반서비스업,경북 구미시,2019-09-06,
12332,(주)데이타큐브,유경석,도소매업,충남 천안시,2019-09-06,
12333,(주)제일건철,한두열,제조업,전북 김제시,2019-09-06,www.jisteel.co.kr
12334,(주)아이엠엔에스,주재훈,제조업,대전 유성구,2019-09-06,http://www.imns.co.kr
12335,주식회사 한텔,한강식,건설업,대구 동구,2019-09-06,
12336,(주)대경아이디,백동정,건설업,부산 금정구,2019-09-06,
12337,(유)신우에스엔에프,박윤섭,제조업,전북 정읍시,2019-09-06,https://www.sinwoosnf.co.kr
12338,주식회사 남영에벤에셀,박상철,제조업,충남 금산군,2019-09-06,
12339,대신종합관리(주),정현주,일반서비스업,인천 계양구,2019-09-06,
12340,(유)기능건설,박충귀,제조업,전북 고창군,2019-09-06,
12341,두리종합건설(주),김준환,건설업,대전 유성구,2019-09-06,
12342,금성레이저,조우성,제조업,대구 달서구,2019-09-06,
12343,주식회사 참든건강과학 농업회사법인,심재근,제조업,전남 장성군,2019-09-07,www.charmden.com
12344,황토랑양파즙 영농조합법인,신재준,제조업,전남 무안군,2019-09-07,www.muanonion.co.kr
12345,(주)더파아랑,이동섭,도소매업,서울 강남구,2019-09-07,
12346,(주)동원롤,전우진,제조업,인천 부평구,2019-09-07,"www.dongwonroll.com, www.anilox.co.kr"
12347,반도장식산업주식회사,최대웅,건설업,서울 송파구,2019-09-07,www.ibando.co.kr
12348,(주)명성,정보영,제조업,경남 김해시,2019-09-07,goodms.co.kr
12349,(주)코리아모바일,"이종근,박경미",제조업,강원 강릉시,2019-09-07,www.e-toilet.co.kr
12350,거암ENG,권재근,제조업,경남 김해시,2019-09-07,
12351,(주)대청금속,최성련,도소매업,경기 시흥시,2019-09-08,www.dcmetal.kr
12352,주식회사 킴스트레이드,김원기,도소매업,서울 마포구,2019-09-08,www.kimstrade.com
12353,한유스틸(주),김진협,도소매업,경기 안양시,2019-09-08,
12354,(주)온고테크,정석종,지식서비스,서울 성동구,2019-09-08,www.ongo.co.kr
12355,아아조경(주),유경재,건설업,서울 강남구,2019-09-08,
12356,주식회사 인우텍스,김용희,제조업,경기 의정부시,2019-09-08,
12357,(주)가이스트코리아,이홍태,지식서비스,서울 구로구,2019-09-08,www.geistkorea.co.kr
12358,세화상사,김락주,도소매업,부산 영도구,2019-09-08,
12359,(주)더블유제이씨,김명기,일반서비스업,서울 영등포구,2019-09-08,www.woojinair.co.kr
12360,(주)레드스톤 시스템,박치영,제조업,서울 용산구,2019-09-08,www.rstone.co.kr
12361,대동산업주식회사,류도열,제조업,경기 양주시,2019-09-08,
12362,하회물류(주),이재표,도소매업,대구 동구,2019-09-08,www.hahoefood.com
12363,엘케이테크넷(주),이만형,건설업,서울 구로구,2019-09-08,www.lktn.co.kr
12364,(주)명주파일,최형규,제조업,경기 김포시,2019-09-08,http://www.myungjupile.co.kr
12365,노아에이티에스(주),엄동현,지식서비스,경기 성남시,2019-09-08,www.noaats.com
12366,(주)동양시스컴,정형보,건설업,경기 고양시,2019-09-08,
12367,(주)대성특수목재,류정훈,도소매업,인천 서구,2019-09-08,www.dswood 01.com
12368,코칩(주),손진형,제조업,경기 안양시,2019-09-08,www.korchip.com
12369,(주)믿음물류센터,한은주,도소매업,강원 속초시,2019-09-08,
12370,동우바이오주식회사,이대현,일반서비스업,경기 용인시,2019-09-08,
12371,다래비젼주식회사,김준호,제조업,경기 안양시,2019-09-08,www.dareavision.co.kr
12372,(주)상원디자인,박조순,일반서비스업,경기 안산시,2019-09-08,
12373,(주)국원토건,전영진,건설업,인천 남동구,2019-09-08,
12374,녹산메디피아(주),조영성,도소매업,서울 강동구,2019-09-08,
12375,로이바,김형기,제조업,경기 부천시,2019-09-08,www.sakhotechno.com
12376,세원시스첸,김원규,제조업,경기 남양주시,2019-09-08,sewont2.com
12377,대륙영농조합법인,손창구,제조업,경기 여주시,2019-09-08,http://www.daeruckmc.com
12378,(주)로얄페인트,주영각,도소매업,인천 남동구,2019-09-08,
12379,유니버스코퍼레이션(주),김재한,지식서비스,경기 고양시,2019-09-08,www.unisca.co.kr
12380,(주)대연상사,김형표,제조업,부산 강서구,2019-09-09,
12381,한라정보통신(주),유수상,건설업,인천 부평구,2019-09-09,
12382,우림켐텍(주),김동준,제조업,부산 사상구,2019-09-10,www.wrchem.co.kr
12383,(주)디디웍스,문진,일반서비스업,서울 강남구,2019-09-10,www.ddworks.co.kr
12384,에스정보통신(주),황유모,건설업,대구 동구,2019-09-10,www.s-info.co.kr
12385,녹돈영농조합법인,박종근,도소매업,경기 평택시,2019-09-10,
12386,(주)세양메카트로닉스,김병준,제조업,경기 시흥시,2019-09-10,http://www.seyangmechatronics.com/product/vortex1-01.htm
12387,(주)대경인트라넷,이강열,건설업,서울 구로구,2019-09-10,
12388,(주)굿모닝씨오엠,최원령,일반서비스업,서울 강남구,2019-09-10,http://www.gmc24365.com/
12389,주식회사 아트원,정수균,건설업,경기 고양시,2019-09-10,
12390,(주)시그넷시스템,황호철,제조업,전남 영광군,2019-09-10,www.signetsys.com
12391,(주)국민트랜스,박동식,일반서비스업,서울 중구,2019-09-10,company.kukmin.co.kr/
12392,골드비엠씨주식회사,강미옥,일반서비스업,충남 당진시,2019-09-11,
12393,이노바이오써지,왕제원,제조업,대전 유성구,2019-09-11,www.ibsimplant.com
12394,(주)다인,최석원,제조업,경기 안성시,2019-09-11,http://daineps.com
12395,(주)에이치에스아쿠아피드,홍병호,제조업,경남 밀양시,2019-09-11,www.gemcorp.co.kr
12396,사계이엔지(주),"박종원, 유민상",제조업,경기 화성시,2019-09-11,www.fseng.co.kr
12397,(주)디지털플러스시스템,정계관,일반서비스업,서울 영등포구,2019-09-11,www.dpscom.com/
12398,주식회사하나산업,양진일,제조업,경남 김해시,2019-09-11,
12399,멘토르신경정신과의원,정거장,일반서비스업,경기 의정부시,2019-09-11,
12400,주식회사디에스시스템,김선옥,제조업,세종 조치원읍,2019-09-11,
12401,(주)영진게이트건설,임주열,제조업,경기 하남시,2019-09-11,yjgate.co.kr
12402,(주)강남건업,성미라,도소매업,서울 관악구,2019-09-11,
12403,엔터테크,이해영,제조업,충남 아산시,2019-09-11,
12404,조아테크,최현근,제조업,경기 부천시,2019-09-11,www.okijoa.com
12405,주식회사 경인엔지니어링,김명섭,지식서비스,충남 서산시,2019-09-11,
12406,(주)에스투피써비스,김명선,일반서비스업,경기 부천시,2019-09-11,
12407,주식회사 두산지게차경기동부판매,오효석,일반서비스업,경기 이천시,2019-09-11,
12408,(주)건영,이상인,건설업,경기 성남시,2019-09-11,
12409,(주)일이축산푸드,유상이,제조업,부산 기장군,2019-09-12,
12410,(주)선우에프앤씨,오재경,도소매업,서울 강남구,2019-09-12,www.sunwoofnc.com
12411,(주)부림약품,이상만,도소매업,대구 동구,2019-09-13,
12412,서현(주),하중기,일반서비스업,전남 영광군,2019-09-14,
12413,(주)화신산업,허태환,제조업,경남 김해시,2019-09-14,
12414,지엘건설(주),강재숙,건설업,경기 과천시,2019-09-14,http://glcon.co.kr/
12415,(주)가치에스엔티,김경호,일반서비스업,서울 강남구,2019-09-14,www.gachisnt.co.kr
12416,(주)트라이얼정보통신,원순배,도소매업,서울 영등포구,2019-09-14,www.trialinfo.com
12417,(주)제이티시스템즈,이동훈,지식서비스,서울 송파구,2019-09-14,www.jtsystems.co.kr
12418,(주)주삼영,박동록,제조업,대구 달성군,2019-09-15,http://jusy.co.kr
12419,주식회사에이치앤텍,김도은,제조업,경기 용인시,2019-09-16,www.h-entech.co.kr
12420,(주)선경스틸,송 재경,제조업,인천 남동구,2019-09-17,www.sunkyungsteel.co.kr
12421,윈테크,이상철,제조업,경북 구미시,2019-09-18,
12422,(주)세종아이피,신용현,제조업,인천 서구,2019-09-18,
12423,(주)해도지,김태훈,도소매업,경북 고령군,2019-09-18,
12424,유타스(주),"김규수, 전현열",지식서비스,대구 동구,2019-09-18,http://www.u-tas.co.kr/
12425,(주)주안레이저,박민수,제조업,인천 남동구,2019-09-18,
12426,(주)카이인터네셔널,강석찬,제조업,서울 금천구,2019-09-18,http://kai-international.com
12427,(주)매그넷,김종민,일반서비스업,서울 영등포구,2019-09-18,www.mag-net.kr
12428,(주)기업금융센터,양희중,지식서비스,인천 연수구,2019-09-18,
12429,(주)세종켐,김주근,도소매업,대구 달서구,2019-09-18,http://www.sejongchemfr.com/
12430,월비통상,손주익,제조업,서울 성동구,2019-09-18,http://www.evisumall.com/
12431,(주)제일비엠시,김정현,일반서비스업,서울 서초구,2019-09-18,www.jeilbmc.co.kr
12432,(주)중앙산업씨오,이은섭,도소매업,대구 북구,2019-09-18,
12433,(주)지스타기업,이종관,제조업,인천 부평구,2019-09-18,
12434,시너지스틸주식회사,박성묵,제조업,부산 강서구,2019-09-19,www.synergysteel.co.kr
12435,주식회사 화성스틸판넬,김상구,제조업,충남 예산군,2019-09-19,
12436,유한회사 킴스메디칼,김동복,도소매업,전북 전주시,2019-09-19,
12437,(주)대영미디어기술,이호남,제조업,인천 연수구,2019-09-19,www.idy.co.kr
12438,(주)비노기술,황찬우,제조업,부산 부산진구,2019-09-19,www.vinotech.kr
12439,협신포장공업(주),박진권,제조업,경기 파주시,2019-09-19,
12440,주식회사 스마트정보,김성수,도소매업,충남 천안시,2019-09-19,www.smart-i.co.kr
12441,주식회사 판촉사랑,심선기,도소매업,인천 남동구,2019-09-19,
12442,유넷시스템주식회사,심종헌,지식서비스,서울 강남구,2019-09-19,www.unet.kr
12443,(주)삼호에프앤에프,박기철,도소매업,경기 남양주시,2019-09-19,
12444,(주)성진산업,조순구,제조업,충남 서산시,2019-09-19,
12445,(주)한국중기계,손기호,제조업,경기 파주시,2019-09-19,
12446,(주)바이오넬,박영일,제조업,충남 논산시,2019-09-19,http://비료.net/
12447,다올,이윤수,제조업,부산 기장군,2019-09-19,
12448,상헌엔터테크 주식회사,방상헌,건설업,부산 사상구,2019-09-19,
12449,대박물류,김승언,도소매업,경기 하남시,2019-09-19,
12450,주식회사준서예건,송문성,건설업,인천 계양구,2019-09-19,
12451,(유)은광산업개발,전형기,제조업,전북 고창군,2019-09-19,
12452,석영개발(주),김기석,도소매업,경기 용인시,2019-09-19,
12453,(주)대두식품,조성용,제조업,전북 군산시,2019-09-19,www.idaedoo.com
12454,(주)업라이트코리아,하철수,도소매업,경기 용인시,2019-09-19,www.up.or.kr
12455,농업회사법인 행복(주),권상재,제조업,대전 유성구,2019-09-20,
12456,우리하나에너지(주),박욱태,도소매업,대전 중구,2019-09-20,
12457,하나시스텍(주),안귀옥,제조업,부산 기장군,2019-09-20,
12458,(주)이오종합건설,오병구,건설업,세종 연서면,2019-09-20,
12459,(주)에이원렌탈,김일환,일반서비스업,경기 용인시,2019-09-21,www.aonerental.co.kr
12460,(주)인팩,정용섭,제조업,광주 광산구,2019-09-21,
12461,농업회사법인 팜앤피아 주식회사,박용분,도소매업,경기 이천시,2019-09-21,http://www.farmnpia.co.kr
12462,(주)이이아피,이재수,지식서비스,인천 연수구,2019-09-21,www.eip.kr
12463,부안유통새영농조합법인,임장섭,일반서비스업,전북 부안군,2019-09-21,www.batrang.co.kr
12464,리액트파트너코리아(주),성상용,지식서비스,경기 성남시,2019-09-21,www.rpkr.co.kr
12465,(주)늘푸른,"안상교, 원영자",제조업,경기 화성시,2019-09-21,www.kimchinara.co.kr
12466,주식회사 엠에스오팜,오명석,도소매업,인천 계양구,2019-09-21,www.msopharm.co.kr
12467,주식회사네오테크,김한희,제조업,경기 용인시,2019-09-21,
12468,(주)피알컴퍼니,장관익,일반서비스업,서울 서초구,2019-09-21,www.prcompany.co.kr
12469,(주)광성통운,박동호,일반서비스업,광주 서구,2019-09-21,
12470,경인기계,김동천,제조업,경기 화성시,2019-09-21,
12471,(주)서울교과서,안혜준,지식서비스,경기 파주시,2019-09-21,www.seoulbooks.co.kr
12472,삼원환경산업(주),남궁훈,일반서비스업,충남 보령시,2019-09-21,
12473,(주)슈퍼마켓맘,김용민,도소매업,광주 동구,2019-09-21,
12474,(주)성부건설,김도현,건설업,서울 구로구,2019-09-21,
12475,주식회사데코물산,박지종,도소매업,경기 광주시,2019-09-21,www.decolighting.co.kr
12476,두스텍,윤태운,제조업,경기 부천시,2019-09-21,www.doostec.com
12477,(주)서원운수,김종훈,일반서비스업,부산 중구,2019-09-21,
12478,(주)다담로지텍,박동호,일반서비스업,광주 광산구,2019-09-21,
12479,주식회사 티제이원,최정국,도소매업,서울 금천구,2019-09-21,
12480,성신금속,박두규,제조업,경북 칠곡군,2019-09-22,
12481,선덕베스텍주식회사,김석주,제조업,경남 김해시,2019-09-22,
12482,제이에스오토모티브(주),김진수,제조업,인천 부평구,2019-09-22,www.jsauto.co.kr
12483,(주)영진종합건설,원종엽,건설업,경북 봉화군,2019-09-22,
12484,(주)한국물류시스템,김영록,일반서비스업,광주 광산구,2019-09-22,
12485,세화오토텍,김보년,제조업,대구 달서구,2019-09-22,
12486,(주)대승,박형준,도소매업,부산 기장군,2019-09-22,www.dsicom.co.kr
12487,(주)내츄럴코리아,박홍순,제조업,인천 남동구,2019-09-22,www.natural-korea.com
12488,주식회사창화금속,이일현,제조업,경남 양산시,2019-09-22,
12489,블루앤지(주),이재현,일반서비스업,광주 광산구,2019-09-22,http://www.blueng.co.kr
12490,전진교통(주),민차규,일반서비스업,서울 강북구,2019-09-22,
12491,(주)대륙산전,차점식,건설업,부산 기장군,2019-09-22,
12492,(주)대찬정보통신,장득수,도소매업,광주 북구,2019-09-22,
12493,(주)승엽사,박만자,제조업,부산 금정구,2019-09-22,www.seungyeob.co.kr
12494,부경프라스틱 주식회사,김철식,제조업,경남 김해시,2019-09-22,
12495,(주)에너지와공조,박재동,도소매업,광주 광산구,2019-09-22,www.higroup.co.kr
12496,일성정공,김종문,제조업,경남 창원시,2019-09-22,
12497,(주)성문테크,김도범,제조업,경북 경주시,2019-09-22,www.성문테크.com
12498,(주)한국공항정보기술,이원환,건설업,인천 계양구,2019-09-23,www.kait.kr
